text,labels
Significant concentrations of trace metals particularly selenium as well as high nutrient levels have been found in many ground and surface water samples,O O O O B-Agr O B-Agr O O O O O B-Agr O O O O O O O B-Agr I-Agr B-Agr
A number of livestock wildlife and fish kills have been noted and are believed to be directly related to the saline seep problem,O O O B-Agr B-Agr O B-Agr I-Agr O O O O O O O O O O O O O O O
On one research site where these practices were applied during the past 10 years significant results include: lowering the water table an average of 2,O O B-Agr B-Agr O O O O O O O O O O O B-Agr O O O B-Agr O O O O O
Similar changes in the chlorophyll content photosynthesis and N-content of leaves and grains could be induced by either N or Cy,O O O O O O B-Agr O O O B-Agr O B-Agr O O O O O O O O
Grain growth and grain-N-content was favoured by N with the first effect becoming visible early and the second late in the grain-filling period,B-Agr B-Agr O B-Agr O O O O O O O O O O O O O O O O O B-Agr O
At maturity cytokinin gave the same effects but the time course was slightly modified,O B-Agr O O O O B-Agr O O B-Agr O O O O
Cytokinins limit the corresponding physiological processes only if nitrogen nutrition is low,B-Agr O O O B-Agr I-Agr O O B-Agr B-Agr O O
The purification procedure is composed of (NH(4))(2)SO(4) precipitation ion-exchange chromatography and chromatography on Sepharose-bound starch,O B-Agr O O O O O B-Agr O B-Agr O B-Agr O O B-Agr
It has been seen that the principal element responsible for this phenomenon is sodium and to a lesser extent potassium while magnesium and calcium have no influence,O O O O O O O O O O O O O B-Agr O O O O O B-Agr O B-Agr O B-Agr O O O
C(2)H(2) reducing ability markedly varied among the strains obtained from soils differing widely in their physico-chemical properties,O O B-Agr O O O O B-Agr O O B-Agr O O O O O B-Agr
It was found that generally slope and roughness result in an increase of the function coefficient of the flow in the case of unchanged Reynolds numbers,O O O O O B-Agr O O O O O O O O O O O O O O O O O O O O
Also in the case of constant slope with increasing roughness the losses augment more strongly at small Re-numbers than at great ones,O O O O O O B-Agr O O O O B-Agr O O O O O O O O O O
Thus computer-assisted systems of process control designed also for agriculture are under discussion and already put to the test in some branches,O O B-Agr O B-Agr I-Agr B-Agr O O B-Agr O O O O O O O O O O O B-Agr
The levels of N P K Ca and Mg in the various organs of a raspberry plant were determined at intervals from the beginning of April to mid-August,O B-Agr O O O O O O O O O O O O O O O O O O O O O O O O O O
Expressed as percentage dry weight nutrient levels were generally highest in the fruits and leaves at intermediate levels in primocane stems and fruiting laterals and at low levels in the fruiting cane stem,O O O O B-Agr O B-Agr O O O O O B-Agr O B-Agr O O B-Agr O O B-Agr O B-Agr O O O O B-Agr O O B-Agr O B-Agr
Leaf levels of N and P were significantly higher in primocane leaves throughout the sampling period,O B-Agr O O O O O O O O O B-Agr O O B-Agr O
The total weight of each nutrient in the plant usually showed an increase over time with fruiting cane having as high a total nutrient demand as primocane in the period up to the end of fruiting,O O B-Agr O O O O O O O O O O O B-Agr O B-Agr O O O O O O O B-Agr O O O O O O O O O O B-Agr
At the end of the fruiting period the accumulated mineral contents of the fruit expressed as a percentage of the total above-ground plant content were: N - 33% P - 40% K - 42% Ca - 15% and Mg - 21%,O O O O O B-Agr O O O B-Agr I-Agr O O B-Agr O O O O O O O O O I-Agr O O O O O O O O O O O O O O O O O
The results showed no evidence of competition between fruiting cane and primocane for mineral nutrients,O B-Agr O O O O O O B-Agr O O O O O B-Agr
The tragedy of the commons concept as popularized by Garrett Hardin places the blame for desertification and overgrazing in pastoral areas upon the land tenure system,O O O O B-Agr O O O O O O O O O O B-Agr O B-Agr O O B-Agr O O B-Agr I-Agr O
Common ownership of pastureland is seen as the major culprit,O B-Agr O O O O O O O O
Examples from Switzerland Peru and Africa are presented,O O B-Agr B-Agr O B-Agr O O
These examples illustrate the basic characteristics of a properly managed common grazing system,O O O O O O O O O O B-Agr I-Agr O
Collective ownership of land can under these circumstances facilitate livestock development rather than impede it,B-Agr I-Agr O B-Agr O O O O O B-Agr B-Agr O O O O
A differential growth was observed in both species as well as a sexual dimorphism related to the total length,O O B-Agr O O O O B-Agr O O O O B-Agr I-Agr O O O O B-Agr
The environmental conditions particularly salinity and temperature in the ponds seem to be adequate to promote the growth of these species,O O O O B-Agr O B-Agr O O B-Agr O O O O O O O B-Agr O O B-Agr
The treatment increased the germination in darkness from 17 per cent for water to 78 per cent for SAN treated seeds,O O O O B-Agr O B-Agr O O O O O B-Agr O O O O O O O B-Agr
An irradiation with 5 min red light gave a germination of 98 per cent both in water and in SAN,O B-Agr O O O O B-Agr O O B-Agr O O O O O O B-Agr O O O
In water the effect of red irradiation could be reversed with a short irradiation (8 min) of far red light (17 per cent germination) while in SAN solution the far red reversibility was poor (92 per cent germination),O B-Agr O O O O B-Agr O O O O O O B-Agr O O O O O B-Agr O O O B-Agr O O O O O O O O O O O O O B-Agr
If the far red light was given repeatedly (5 min per h) it had a slightly larger effect,O O O O B-Agr O O O O O O O O O O O O O
If given continuously for 24 hours the germination in water was decreased to 0,O O O O O O O B-Agr O B-Agr O O O O
Carotenoid composition of four gram-negative catalase-positive bacterial strains having yellow-orange non-diffusible chromogenesis had been determined in relation to their taxonomic significance,O B-Agr O O O B-Agr O B-Agr O O O O O O O O O O O O O
Frequencies of transferrin alleles in various horse breeds are also presented,O O O B-Agr O O B-Agr I-Agr O O O
In all three variants studied the electrophoretic mobility of the slower band (2a) was decreased in two steps and the faster band (4b) in four steps,O O O B-Agr O O O O O O O O O O O O O O O O O O O O O O
These results suggest the presence of two sialic acid residues in the slow zone and of four residues in the fast zone,O B-Agr O O O O O O O B-Agr O O O O O O O B-Agr O O O O
These plants were transferred to the soil and reared to maturity,O B-Agr O O O O B-Agr O O O B-Agr
The implications of these results are discussed,O O O O B-Agr O O
Leaves accounted for more than 90 per cent of the total litter and reached an asymptotic value of about 4000 to 4200 kg/ha,B-Agr O O O O O O O O O O O O O O O O O O O O O O
The maximum cumulative leaf area ranged from 8,O O O B-Agr I-Agr O O O
The pattern of foliation and defoliation was similar; it started with small leaves in the lower canopy and ended with large leaves of the upper canopy,O O O O O B-Agr O O O O O O B-Agr O O O B-Agr O O O O B-Agr O O O B-Agr
Longevity of the small leaves was shorter than that of the large leaves,B-Agr O O O B-Agr O O O O O O O B-Agr
Leaf size was positively affected by fertilization but was not affected by a discontinuation of irrigation by mid-July during the droughty 1976,O B-Agr O O O O B-Agr O O O O O O O O B-Agr O O O O O O
The specific leaf weight ranged from 2,O O O B-Agr O O O
The specific leaf weight of litter leaves was 4 to 38 per cent lower than that of green leaves of the same size,O O O B-Agr O O B-Agr O O O O O O O O O O O B-Agr O O O B-Agr
Profile balances resulted in very small losses of iron small losses of copper lead and zinc but higher losses of cadmium and manganese,O B-Agr O O O O B-Agr O B-Agr O B-Agr O B-Agr B-Agr O B-Agr O O B-Agr O B-Agr O B-Agr
All elements were translocated by clay migration but corresponding enrichments in the B-horizons were covered by translocation in soluble form,O B-Agr O O O B-Agr B-Agr O O O O O O O O O B-Agr O O O
Only iron and manganese had been enriched in mottles of the waterlogged soils,O B-Agr O B-Agr O O O O O O O O B-Agr
The amount of SSAb varied from 13-69% of the total precipitating antibodies,O O O O O O O O O O O B-Agr
Administration of a second antigen booster uniformly resulted in a significant reduction in the amount of SSAb,B-Agr O O O O O O O O O O B-Agr O O O O O
Growth was significantly greater in diets containing either 18: 2omega6 or 18: 3omega3 compared with the lipid-free or lauric acid diet,B-Agr O O O O B-Agr O O O O O O O O O O O O B-Agr I-Agr B-Agr
Few data are available relating leaf water potential to yield and yield components,O B-Agr O O O B-Agr B-Agr I-Agr O B-Agr O O B-Agr
In field conditions ascertaining leaf water potential at high frequency is both laborious and detrimental to crop stands,O O O O B-Agr B-Agr I-Agr O O O O O O O O O B-Agr O
Results verified the relative lack of yield sensitivity to vegetative stage water stress and the high sensitivity of the reproductive stages,B-Agr O O O O O O O O B-Agr I-Agr B-Agr B-Agr O O O O O O O B-Agr
Decreased yield increased sterility and decreased grain weight were associated with degree and duration of water stress occurring at particular developmental stages,O O O O O O B-Agr B-Agr O O O O O B-Agr O B-Agr B-Agr O O O O B-Agr
Based on numerical data the average useful life of tractors is estimated at fifteen years,O O O B-Agr O O O O O B-Agr O O O O O
Four rates of each metal (0 10 100 and 200 mg/kg soil) in the nitrate form were used,O O O O O O O O O O O B-Agr O O O O O O
Metals were extracted with acidic ammonium acetate after 30 weeks of intermittent leaching,B-Agr O O O O B-Agr O O O O O O B-Agr
The concentration of extractable element varied with the depth in the soil and the type of extractable metal,O O O O O O O O B-Agr O O B-Agr O O O O O O
Lead was confined to the upper few centimeters of soil whereas cadmium moved down to a considerable depth,B-Agr O O O O O O O O B-Agr O B-Agr O O O O O B-Agr
Nickel was more uniformly distributed over the total soil depth than the other two metals,B-Agr O O O O O O O B-Agr B-Agr O O O O B-Agr
Maximum NAR and RGR at 1 x 10('6) density was delayed until day 36,O O O O O O O O B-Agr O O O O O
By day 45 this density had almost complete light interception and all densities had complete interception by day 85,O O O O B-Agr O O O B-Agr O O O B-Agr O O O O O O
Highest seed yield per hectare (1300 kg) was at the 5 x 10('6) density but overall yields were not significantly different,O B-Agr B-Agr O O O O O O O O O O B-Agr O O B-Agr O O O O
From the relationship of pod number per plant and density an optimum density of 7,O O O O O O O O O B-Agr O O B-Agr O O
It was concluded on the basis of growth and leaf area data that this new material could support a higher photosynthetic demand if the objectives of a breeding program to increase seed size and/or seeds per pod could be achieved,O O O O O O O B-Agr O B-Agr I-Agr B-Agr O O O O O O O O O B-Agr O O O O O B-Agr O O O B-Agr I-Agr O B-Agr O O O O O
