text,labels
The crustaceans from Beirut showed no strong tendency to concentrate higher metal levels except for the Beirut lobster which had higher copper than the other samples,O B-Agr O O O O O O O O O O B-Agr O O O O O O O O B-Agr O O O B-Agr
In the cuttlefish the analysis of 'bone' showed generally higher cadmium zinc nickel and chromium but lower copper and iron than the muscle,O O B-Agr O B-Agr O O O O O B-Agr B-Agr B-Agr O B-Agr O O B-Agr O B-Agr O O O
However at Beirut the bone samples had much higher iron,O O O O O B-Agr O O O B-Agr
Levels of most metals in the exoskeletons of the lobster and shrimp were quite similar to those in the muscle tissue with the exception of iron in the lobster which was highest in the exoskeleton and zinc in both crustaceans which was more highly concentrated in the muscle,B-Agr O O B-Agr O O B-Agr O O O O O O O O O O O O O B-Agr O O O O B-Agr O O O O O O O O B-Agr O B-Agr O O B-Agr O O O O O O O O
On the strength of results of epidemiological and experimental studies the total cholesterol level in blood has for many years been considered one of the major risk factors in cardiovascular diseases especially ischaemic heart disease,O O B-Agr O B-Agr O O O O O O O B-Agr O O B-Agr O O O O O O O O O O B-Agr I-Agr O B-Agr I-Agr O B-Agr I-Agr I-Agr
Both factors can be influenced by the composition of the diet,O B-Agr O O O O O B-Agr O O B-Agr
Initial live mean weight was 2 mg,O O O B-Agr O O O
Growth was proportional to the amount of protein in the diet and was not affected by the starch content,B-Agr O O O O O O O O O B-Agr O O O O O O B-Agr O
The protein/starch ratio had no effect on the survival and biomass increase which were higher for the 1,O O O O O O O O B-Agr O B-Agr O O O O O O O
Feeding small postlarvae exclusively with the compounded diets gave slow growth,B-Agr O O O O O O B-Agr O O B-Agr
Survival after 55 days was between 39% and 74%,B-Agr O O O O O O O O
After six hours in seawater total loss of protein and lipid amounted to 39%-47% and 38%-76% respectively,O O O O B-Agr O O O O O O O O O O O O
The examination was made with this disease as a model in order to study the possibilities offered by these rapid tests of an improved basis for clinical assessment of the stage and intensity of inflammatory processes in disease,O O O O O O O O O O O B-Agr O O O O O O O O B-Agr O O O O O O B-Agr O O O O O O O B-Agr O O
According to their reaction to the tests the cases were divided into 6 reaction groups,O O O O O O B-Agr O O O O O O O B-Agr
A proposed classification is discussed,O O B-Agr O O
The phylogenetic relationships between the mesoveliid genera are discussed in the light of characters revealed by the new taxa,O O O O O O O O O O O B-Agr O O O O O B-Agr I-Agr
Habitat preferences of mesoveliids include humid terrestrial and/or marginal aquatic habitats which probably are the most ancestral and lava-tubes coastal caves intertidal marine habitats and the plant-covered freshwater surface which probably are the derived kinds of habitats,B-Agr O O O O O O O O O B-Agr O O O O O O O O O B-Agr O O B-Agr O O O B-Agr O O O O O O O O B-Agr
The biogeography of the Mesoveliidae is finally discussed,O B-Agr O O O O O O
"On the basis of the results obtained it was possible to get a deeper knowledge of the role of smoothness and compressibility in influencing the effective suitability of the surface of a paper to ""printing smoothness"" Particularly it was confirmed that the separate evaluations of the smoothness and compressibility were not able to represent significantly the configuration of the surface of a paper in printing resulting in a poor validity to forecast the print quality",O O O O O B-Agr O O O O O O O O B-Agr O O O O O O B-Agr O O O O O O O O O O B-Agr O O O O O O O O O O B-Agr O O O O B-Agr O O O O O O O O O O O O O B-Agr O O B-Agr O O O O O O O O B-Agr
Moreover the study allowed us to define a new printability parameter to be derived out by Print-Surf roughness at two different pressures; this new parameter turned out able to clarify the role of compressibility in improving the smoothness of a paper under printing pressure,O O O O O O O O O O O O O O O O O O O O O B-Agr O O O O O O O O O O O B-Agr O O O O O O B-Agr O O B-Agr
Indices of salt resistance based on the measurement of the Mean Relative Growth Rate (R) of the total plant biomass were shown to be more reliable and easily obtained than those based on the rooting technique,O O O O O O O B-Agr O O O O B-Agr I-Agr O O O O O B-Agr O O O O O O O O O O O O O O B-Agr O
Adaptation to salinity stress (NaCl toxicity osmotic stress) differs essentially from heavy metal stress (mainly ion-toxicity),B-Agr O B-Agr I-Agr O B-Agr B-Agr I-Agr O O O O O I-Agr O O
The application of the rooting technique for optimum measurement of salt resistance is questioned,O B-Agr O O B-Agr O O O B-Agr O O O O O
The nature of endosperm abortion was investigated by following early endosperm development and storage-protein synthesis,O O O B-Agr B-Agr O O O O O B-Agr B-Agr O B-Agr I-Agr
Significant reduction in biological yield of d3 group is associated with significant reduction in 1000-grain weight main ear grain weight and economic yield,O B-Agr O O O O O O O O O O B-Agr O O B-Agr O O B-Agr B-Agr O O O
D1 and d2 groups show significantly higher harvest index economic yield and main ear grain weight than all other groups,O O O B-Agr O O O B-Agr I-Agr O O O O O B-Agr B-Agr O O O B-Agr
However the d2 group has significantly less 1000-grain weight than d1 and tall groups,O O O B-Agr O O O O B-Agr O O O O B-Agr
Economic yield necessarily depends upon biological yield and harvest index,O O O O O O O O B-Agr I-Agr
In addition to plant height 1000-grain weight and main ear grain weight seem to be important components of biological yield,O O O B-Agr I-Agr O B-Agr O O O B-Agr B-Agr O O O O B-Agr O O O
A commercial vaccine for intramammary inoculation to prevent staphylococcal mastitis was tested under experimental conditions,O O O O O B-Agr O O O B-Agr O O O O O
After challenge severe mastitis developed in most cows,O O O B-Agr O O O B-Agr
The half-vaccinated group showed titres which were between those of the other two groups,O O B-Agr O O O O O O O O O O B-Agr
Besides having a beneficial effect on milk production vaccination prevents fever which is a useful phenomenon as regards the clinical picture as a whole,O O O O O O B-Agr I-Agr B-Agr O B-Agr O O O O O O O O O O O O O
The wines from Umbria and those from meridional regions were the most contaminated even at very low level,O B-Agr O B-Agr O O O O O O O O O O O O O O
A single intravenous injection was at least equally potent as the oral drench whilst the divided dose intravenous regimes significantly increased OFZ efficacy against both parasite species,O O B-Agr I-Agr O O O O O O O O O O O O O B-Agr O O O O O O O O B-Agr
The major route of fungal invasion is via areas of damaged epidermis,O O O O O O O O B-Agr O B-Agr B-Agr
The extent of colonization and growth on fibrous plant fragments suggests a significant role in cellulose digestion in the rumen,O O O O O B-Agr O O O O O O O O O B-Agr B-Agr O O B-Agr
Each method was used in conjunction with standard gravimetry,O O O O O O O O B-Agr
Cr(2)O(3) caused reduced intake but conversion was increased resulting in normal development and growth of larvae,O O O O O O O O O O O B-Agr O B-Agr O B-Agr
The need to operate under a totally enclosed system however poses some serious difficulties in the use of radioisotopes,O O O O O O O O O O O O O O O O O O B-Agr
There seems to be little advantage in any of the proposed indirect methods except if there are unusual difficulties in separating the excreta from the medium,O O O O O O O O O O O O B-Agr O O O O O O O B-Agr O B-Agr O O O
Yields of agricultural crops mostly depend on the length of the growing period and will be higher when the growing period is longer,B-Agr O O B-Agr O O O O B-Agr O O O O O O O O O O O O O O
So early potato varieties are limited in their tuber yield in comparison with late ones,O O O B-Agr O O O O B-Agr O O O O O O
In general the relation between the dry matter yield of tubers and the length of the growing period is positive indeed within each class of productivity,O O O O O O B-Agr I-Agr O O B-Agr O O B-Agr O O O O O O O O O B-Agr O B-Agr
Cross-sectional data collection avoided repeated interruptions of individual feeds,O B-Agr I-Agr O O O O O B-Agr
It is speculated that these differences in the pattern of milk intake could influence the physiological responses to feeding and might account for differences between breast- and bottle-fed infants in gut hormonal responses to milk feeds,O O O O O O O O O O B-Agr O O O O B-Agr I-Agr O B-Agr O O O O O O O O O B-Agr O O O I-Agr O B-Agr B-Agr
The total number of words and the number of substantive words in the titles of papers published in an agricultural journal increase over the 21 years from 1958 to 1978,O O O O O O O O O O O O O O O B-Agr O O O O O O O O O O O O O O
The proportion of substantive words in the titles increases over the same time,O O O O O O O O O O O O B-Agr
For series papers the proportion of substantive words is greater for multiple author papers than for single author papers,O O B-Agr O O O O O O O O O O B-Agr O O O O B-Agr
For series papers the increase in the proportion of substantive words per title is not significant,O O B-Agr O O O O O O O O O O O O O
For non-series papers the proportion of substantive words per title is greater for single author papers until Volume 13 after which the multiple author papers have a greater proportion of substantive words,O O B-Agr O O O O O O O O O O O O B-Agr O B-Agr O O O O O O B-Agr O O O O O O O
For non-series papers the increase in the proportion of substantive words per title is significant,O O B-Agr O O O O O O O O O O O O
For both series and non-series papers the increase in the proportion of substantive words per paper for multiple author papers is significant: the increase for single author papers for both series and non-series papers is not significant,O O O O O B-Agr O O O O O O O O O B-Agr O O O B-Agr O O O O O O O B-Agr O O O O O B-Agr O O O
The measurements were made from sheep choroid plexus cell culture media collected at different time intervals during an incubation period of 2 weeks,O B-Agr O O O B-Agr B-Agr I-Agr B-Agr I-Agr I-Agr O O O B-Agr O O O B-Agr I-Agr O O O
Some differences were observed between the growth curves of the maedi virus lines studied,O O O O O O B-Agr O O O O O O O
These results were supported by reverse transcriptase assays,O B-Agr O O O B-Agr I-Agr O
The activity was still quite high on the 11th day after infection,O O O B-Agr O O O O O O O B-Agr
Notes are given on life cycles and flight periods,O O O O B-Agr I-Agr O B-Agr O
He also examines some of the foreseen consequences of the enlargement of the EEC to Greece and in the near future to Spain and Portugal,O O O O O O O O O O O O O O O B-Agr O O O O O O B-Agr O B-Agr
The results account for the efficacy of pyridoxine alpha-ketoglutarate treatment in making liver functionality normal again as also in the therapy of the above-cited disease,O B-Agr O O O O O B-Agr O O O O B-Agr O O O O O O O B-Agr O O O O
Eugenol and tricaine were non-mutagenic in the presence and absence of S9 mix,B-Agr O O O O O O O O O O O O
